youtubeId,movieId,title,trailer_present,video downloaded
F8CAdm_1gZA,2349,Mona Lisa (1986),1,0
U5_C6IrxLWY,2350,Heart Condition (1990),1,0
YO8PFBmkRSc,2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",1,0
2fRDxdrKH7k,2353,Enemy of the State (1998),1,0
Uw7HDQ5Dnjo,2354,"Rugrats Movie, The (1998)",1,0
Ljk2YJ53_WI,2355,"Bug's Life, A (1998)",1,0
4uriLpWxmTY,2356,Celebrity (1998),1,0
xQZvQblHsBs,2357,Central Station (Central do Brasil) (1998),1,0
vKe_AxTFGXc,2360,"Celebration, The (Festen) (1998)",1,0
vUd_6FF4AtM,2361,Pink Flamingos (1972),1,0
VKrj1ymJzmo,2363,Godzilla (Gojira) (1954),1,0
3cXCwrzODKo,2366,King Kong (1933),1,0
ixGCMtityvc,2367,King Kong (1976),1,0
ZuZp0vU17eY,2369,Desperately Seeking Susan (1985),1,0
XPARBhwKNrs,2370,"Emerald Forest, The (1985)",1,0
4sMMt2M3RiU,2371,Fletch (1985),1,0
UVd-OMNqGHA,2372,Fletch Lives (1989),1,0
kUHsZEo4I24,2373,Red Sonja (1985),1,0
9Ty5vIzKFKU,2374,Gung Ho (1986),1,0
TLLQquBdU8M,2375,"Money Pit, The (1986)",1,0
shW7k1ch_v4,2376,"View to a Kill, A (1985)",1,0
hTKO5taqoAE,2377,Lifeforce (1985),1,0
FebYWUGucpA,2378,Police Academy (1984),1,0
0b3WZ2K473s,2379,Police Academy 2: Their First Assignment (1985),1,0
QBai0KLPCXY,2380,Police Academy 3: Back in Training (1986),1,0
hByakBsSyEw,2381,Police Academy 4: Citizens on Patrol (1987),1,0
FKEspwO4vHA,2382,Police Academy 5: Assignment: Miami Beach (1988),1,0
f52e7LNT474,2383,Police Academy 6: City Under Siege (1989),1,0
iW3d8tRH2aA,2384,Babe: Pig in the City (1998),1,0
CP3eJq-93ws,2385,Home Fries (1998),1,0
bK_25NimbqU,2386,Jerry Springer: Ringmaster (1998),1,0
Z1qVzqMG4VQ,2389,Psycho (1998),1,0
AqTaIbDTNnE,2390,Little Voice (1998),1,0
wfJtnfG6EMI,2391,"Simple Plan, A (1998)",1,0
ZFoWiUqrhoE,2392,Jack Frost (1998),1,0
N1XmtdMZdL8,2393,Star Trek: Insurrection (1998),1,0
pir9WJrzW8A,2394,"Prince of Egypt, The (1998)",1,0
4i6N09QIiFs,2395,Rushmore (1998),1,0
_CxNF4eA6yw,2396,Shakespeare in Love (1998),1,0
LsSM-cxp_ZQ,2400,Prancer (1989),1,0
ePlyWlhobDU,2401,Pale Rider (1985),1,0
LmhsWy7O54E,2402,Rambo: First Blood Part II (1985),1,0
iGgug8_Tn1M,2403,First Blood (Rambo: First Blood) (1982),1,0
QzTmQwlUpV8,2404,Rambo III (1988),1,0
KIxJjBO86G4,2405,"Jewel of the Nile, The (1985)",1,0
s9BSsIX2j7M,2407,Cocoon (1985),1,0
Ol4B6nAvBak,2408,Cocoon: The Return (1988),1,0
pVYs3xeVuW0,2409,Rocky II (1979),1,0
gbRDCWKqvEc,2410,Rocky III (1982),1,0
bN-SShi58cI,2411,Rocky IV (1985),1,0
rTOSd-6-fxk,2412,Rocky V (1990),1,0
cDDdeHtrxfA,2413,Clue (1985),1,0
kJoAQO5FX50,2414,Young Sherlock Holmes (1985),1,0
40kros1dEGg,2415,Violets Are Blue... (1986),1,0
iRpUAdI_F_o,2416,Back to School (1986),1,0
k79DDjvl9vE,2417,Heartburn (1986),1,0
vhvvJTVhoR8,2418,Nothing in Common (1986),1,0
ZF310d7f-9I,2419,Extremities (1986),1,0
yDi3an8WgN4,2420,"Karate Kid, The (1984)",1,0
ay-eT1B39zI,2421,"Karate Kid, Part II, The (1986)",1,0
NBTTipJX-h4,2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),1,0
znESQTt3L80,2424,You've Got Mail (1998),1,0
srSNhZ8XKnE,2425,"General, The (1998)",1,0
LCmlOhsIwBk,2427,"Thin Red Line, The (1998)",1,0
GDruXnBOzP0,2428,"Faculty, The (1998)",1,0
QOX1jaUEVRE,2429,Mighty Joe Young (1998),1,0
foWMDiVLaqo,2430,Mighty Joe Young (1949),1,0
lZqGA1ldvYE,2431,Patch Adams (1998),1,0
sl8t5HNDUjo,2432,Stepmom (1998),1,0
fHRXGQhpib8,2433,"Civil Action, A (1998)",1,0
VRb0NEdg8T4,2435,Hurlyburly (1998),1,0
rSvRcd2QazA,2436,Tea with Mussolini (1999),1,0
_Y7NGglgjCU,2437,Wilde (1997),1,0
O72PzUCBlMo,2438,Outside Ozona (1998),1,0
yBvzSs2qo1c,2439,Affliction (1997),1,0
nitrKsiEzKQ,2440,Another Day in Paradise (1998),1,0
Vdal3ZvoWj4,2441,"Hi-Lo Country, The (1998)",1,0
JzVSq3dy1LM,2442,Hilary and Jackie (1998),1,0
DppPtpEbFag,2443,Playing by Heart (1998),1,0
os50D-aOZQo,2445,At First Sight (1999),1,0
MGxL-BjOStY,2446,In Dreams (1999),1,0
eSnkWiacUW4,2447,Varsity Blues (1999),1,0
OEFf78HegJg,2448,Virus (1999),1,0
0lXmuXVGidY,2449,"Garbage Pail Kids Movie, The (1987)",1,0
DT3vzKAG-No,2451,"Gate, The (1987)",1,0
zDyYvpav35Y,2453,"Boy Who Could Fly, The (1986)",1,0
Hdv4QA-O1bg,2454,"Fly, The (1958)",1,0
-yS6E2EXlnI,2456,"Fly II, The (1989)",1,0
INwvXCwLJ8s,2457,Running Scared (1986),1,0
jfTI5jgm__s,2458,Armed and Dangerous (1986),1,0
cA1sYGMdsn8,2461,Leatherface: Texas Chainsaw Massacre III (1990),1,0
WXQesfEZ1wo,2463,Ruthless People (1986),1,0
NHttc38S6kM,2464,Trick or Treat (1986),1,0
7-yYJgpQ-CE,2467,"Name of the Rose, The (Name der Rose, Der) (1986)",1,0
joT1q31AuxA,2469,Peggy Sue Got Married (1986),1,0
rijQ5oBFlO0,2470,Crocodile Dundee (1986),1,0
TasJkzP4BTY,2471,Crocodile Dundee II (1988),1,0
z2zMrjBLwn8,2473,Soul Man (1986),1,0
k7gmrKAFshE,2474,"Color of Money, The (1986)",1,0
TPFNUoRF32Q,2475,52 Pick-Up (1986),1,0
ZOo4ir1MtoI,2476,Heartbreak Ridge (1986),1,0
WUTl8DSYUQA,2478,¡Three Amigos! (1986),1,0
Vog33PwornI,2481,My Name Is Joe (1998),1,0
1SJTrFYLQKE,2482,Still Crazy (1998),1,0
Em-aXJwGuFY,2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",1,0
rpDFEFXQE7M,2486,"24 Hour Woman, The (1998)",1,0
cd59DT2nPWQ,2488,Peeping Tom (1960),1,0
n_aXrHNqQro,2490,Payback (1999),1,0
MqV-bMYRZMw,2491,Simply Irresistible (1999),1,0
mSYRStcl1uo,2492,20 Dates (1998),1,0
DHiodq2Zwps,2493,"Harmonists, The (1997)",1,0
gUNhMHchNQE,2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",1,0
AhMQOb0tEmI,2496,Blast from the Past (1999),1,0
VXZ-b-ZB7Rw,2498,My Favorite Martian (1999),1,0
Q4uLo1LQ6PA,2499,God Said 'Ha!' (1998),1,0
jB5Z9Fz7Spc,2500,Jawbreaker (1999),1,0
4cmMukCFyd8,2501,October Sky (1999),1,0
G_wiXgRWrIU,2502,Office Space (1999),1,0
mslJnkh5Pnw,2506,"Other Sister, The (1999)",1,0
V7KcWmWL6_Q,2507,Breakfast of Champions (1999),1,0
v4DESmvKdvw,2513,Pet Sematary (1989),1,0
IhEcrgXF604,2514,Pet Sematary II (1992),1,0
d94lbKbNHuw,2516,Children of the Corn III (1994),1,0
Hq6E7x-0YQY,2518,Night Shift (1982),1,0
F1wVvWL0pJU,2519,House on Haunted Hill (1959),1,0
PACKbKt8MOw,2520,Airport (1970),1,0
h-l3wzkCwiU,2521,Airport 1975 (1974),1,0
N6T5Nv4FR6I,2522,Airport '77 (1977),1,0
mVSEQHbyL34,2523,Rollercoaster (1977),1,0
zsRnQQpklPM,2524,"Towering Inferno, The (1974)",1,0
iAcNIyPCIrg,2526,Meteor (1979),1,0
znZx1T5d68Q,2527,Westworld (1973),1,0
KijpaMtf41U,2528,Logan's Run (1976),1,0
uMuEnNxX1E8,2530,Beneath the Planet of the Apes (1970),1,0
eau3RoxGN8E,2532,Conquest of the Planet of the Apes (1972),1,0
t4OQqg-oL2M,2533,Escape from the Planet of the Apes (1971),1,0
yV88FanNJlU,2535,Earthquake (1974),1,0
BdwoWbBduxw,2536,"Concorde: Airport '79, The (1979)",1,0
ELYBQJyGzHk,2537,Beyond the Poseidon Adventure (1979),1,0
ejjjWYYST1Q,2539,Analyze This (1999),1,0
g-D9unnCJhY,2540,"Corruptor, The (1999)",1,0
SCFR2vpMIQU,2541,Cruel Intentions (1999),1,0
mWa7nDm9Wdg,2546,"Deep End of the Ocean, The (1999)",1,0
mzF7iEUhVbo,2548,"Rage: Carrie 2, The (1999)",1,0
noW6c70Yrbs,2550,"Haunting, The (1963)",1,0
4yFJVqrln44,2551,Dead Ringers (1988),1,0
C7ZUKMWyPZs,2552,My Boyfriend's Back (1993),1,0
YqlozoXVxYM,2553,Village of the Damned (1960),1,0
4pJdejSLPFc,2554,Children of the Damned (1963),1,0
UYQbO20MUOE,2555,Baby Geniuses (1999),1,0
gRb5JFHpzew,2558,Forces of Nature (1999),1,0
UijESPmAfFw,2559,"King and I, The (1999)",1,0
THZsoBHDRfI,2561,True Crime (1999),1,0
xYu37jF0d3c,2563,Dangerous Beauty (1998),1,0
HvbZNxZFn-g,2565,"King and I, The (1956)",1,0
b23YuMtrNE4,2566,Doug's 1st Movie (1999),1,0
87hvm2PSjeE,2567,EDtv (1999),1,0
67cdXuWnRKs,2568,"Mod Squad, The (1999)",1,0
K2WVviKjYXY,2569,Among Giants (1998),1,0
wlb2pESsygo,2570,"Walk on the Moon, A (1999)",1,0
wRo7iUQMcTM,2572,10 Things I Hate About You (1999),1,0
TRe1-K8eM7M,2573,Tango (1998),1,0
erByzW27zEM,2574,"Out-of-Towners, The (1999)",1,0
VJxtNk5Q9V4,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",1,0
7w7EKD81aiw,2577,Metroland (1997),1,0
62TTN6gD2So,2579,Following (1998),1,0
0KTWEFpDOis,2580,Go (1999),1,0
d97O5zOBwcw,2581,Never Been Kissed (1999),1,0
2sNVVr4AfMU,2582,Twin Dragons (Shuang long hui) (1992),1,0
JnNusV9_2N8,2583,Cookie's Fortune (1999),1,0
rSd0L-L-GWQ,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",1,0
_0LkiWPmnns,2587,Life (1999),1,0
RbPKyuqQON8,2589,Friends & Lovers (1999),1,0
Qm7DpTAsMLQ,2590,Hideous Kinky (1998),1,0
PBtnPuB0x3U,2594,Open Your Eyes (Abre los ojos) (1997),1,0
MsZziQvRWCg,2596,SLC Punk! (1998),1,0
HUNgL4jTPeQ,2597,Lost & Found (1999),1,0
tBgM_Kw6PSM,2599,Election (1999),1,0
IEuykd38iNE,2600,eXistenZ (1999),1,0
l7Uh5L8zDVA,2606,Idle Hands (1999),1,0
OjXVfF4GQO0,2609,"King of Masks, The (Bian Lian) (1996)",1,0
Uq9UPfyIx6Y,2610,Three Seasons (1999),1,0
5Hd15nSDZrM,2612,Mildred Pierce (1945),1,0
dAHj3IsSuT0,2616,Dick Tracy (1990),1,0
h3ptPtxWJRs,2617,"Mummy, The (1999)",1,0
ki-Aw9PZFIQ,2618,"Castle, The (1997)",1,0
QvGkyqwCiyw,2620,This Is My Father (1998),1,0
QYknOe7OluE,2622,William Shakespeare's A Midsummer Night's Dream (1999),1,0
DN9sr5wVkik,2624,After Life (Wandafuru raifu) (1998),1,0
sqkMIGzqIv8,2625,Black Mask (Hak hap) (1996),1,0
663vv2D9OJ8,2627,Endurance (1999),1,0
bD7bpG-zDJQ,2628,Star Wars: Episode I - The Phantom Menace (1999),1,0
k29TkzQclH8,2629,"Love Letter, The (1999)",1,0
i8bVItO9j9A,2630,Besieged (a.k.a. L' Assedio) (1998),1,0
ZLUgyGQFwe4,2633,"Mummy, The (1932)",1,0
nTnkLTRR6v8,2634,"Mummy, The (1959)",1,0
1oKbpRgkJrM,2637,"Mummy's Hand, The (1940)",1,0
HfFS0vrB8zY,2639,Mommie Dearest (1981),1,0
btUYgD1EdpM,2641,Superman II (1980),1,0
VoaMw91MC9k,2644,Dracula (1931),1,0
I90bPakb1zs,2647,House of Frankenstein (1944),1,0
bKyiXjyVsfw,2648,Frankenstein (1931),1,0
Jxtn5mwnMiM,2650,"Ghost of Frankenstein, The (1942)",1,0
hErNkaFgir4,2651,Frankenstein Meets the Wolf Man (1943),1,0
qEz02uxCPOM,2652,"Curse of Frankenstein, The (1957)",1,0
j_k5TyfHMQw,2654,"Wolf Man, The (1941)",1,0
T1HtcpWGf9M,2655,Howling II: Your Sister Is a Werewolf (1985),1,0
NU5Ohipxhak,2656,Tarantula (1955),1,0
7bUc5zi8PXk,2657,"Rocky Horror Picture Show, The (1975)",1,0
r2TnJ6DkJwM,2659,It Came from Hollywood (1982),1,0
vs2lXH1aFZ0,2660,"Thing from Another World, The (1951)",1,0
xUnC6iGkmwo,2661,It Came from Outer Space (1953),1,0
K_4B9qa_iM0,2662,"War of the Worlds, The (1953)",1,0
Ie1iJpS5qn4,2664,Invasion of the Body Snatchers (1956),1,0
kzbqK4nw3R8,2668,Swamp Thing (1982),1,0
XPaEECzwUxI,2669,Pork Chop Hill (1959),1,0
TKM7CzLytxc,2670,Run Silent Run Deep (1958),1,0
4RI0QvaGoiI,2671,Notting Hill (1999),1,0
UQcOLSaDd1w,2672,"Thirteenth Floor, The (1999)",1,0
zdSZaTBWQqw,2676,Instinct (1999),1,0
hB_1lw0iVRo,2677,Buena Vista Social Club (1999),1,0
J3HNzMiNpbY,2678,Desert Blue (1999),1,0
0hS5BrNBgJk,2682,Limbo (1999),1,0
DhqgV4flGdE,2686,"Red Violin, The (Violon rouge, Le) (1998)",1,0
k1MQqkCA484,2688,"General's Daughter, The (1999)",1,0
ST4ne1nVK0w,2690,"Ideal Husband, An (1999)",1,0
2uf-LDlZMFE,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",1,0
T3STZ1aLRO0,2693,Trekkies (1997),1,0
leEo3cXOyko,2694,Big Daddy (1999),1,0
qq45uHvNvD0,2697,My Son the Fanatic (1997),1,0
4aQ6vg3JB2U,2699,Arachnophobia (1990),1,0
PbMl6DjhJ1I,2700,"South Park: Bigger, Longer and Uncut (1999)",1,0
0a-E4Q9CHSk,2702,Summer of Sam (1999),1,0
lbluhzI3888,2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",1,0
Sithad108Og,2706,American Pie (1999),1,0
tzzT_Iaw0t8,2707,Arlington Road (1999),1,0
V3siFqyoovM,2708,"Autumn Tale, An (Conte d'automne) (1998)",1,0
R94eV8nxvrA,2709,Muppets From Space (1999),1,0
a_Hw4bAUj8A,2710,"Blair Witch Project, The (1999)",1,0
yxqrzWe0Ggc,2712,Eyes Wide Shut (1999),1,0
qqK07DFav8k,2713,Lake Placid (1999),1,0
koP2IdQhA_I,2714,"Wood, The (1999)",1,0
TdWU5O5tgpc,2715,"Velocity of Gary, The (1998)",1,0
9u4FHmId-Y0,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),1,0
-_GPiwqmUiA,2717,Ghostbusters II (1989),1,0
wKLSfnb-FMk,2718,Drop Dead Gorgeous (1999),1,0
gpdab_bi2HY,2722,Deep Blue Sea (1999),1,0
Ozuwh-ofXK8,2723,Mystery Men (1999),1,0
Ay8QC6tL7k0,2724,Runaway Bride (1999),1,0
Z-RUwT26eNE,2725,Twin Falls Idaho (1999),1,0
FiDUFG56wT4,2726,"Killing, The (1956)",1,0
HcIMY1Ah3aw,2728,Spartacus (1960),1,0
viyXn6IX9lw,2729,Lolita (1962),1,0
AG51ZajDWO8,2730,Barry Lyndon (1975),1,0
SYCD1IBzzC0,2731,"400 Blows, The (Les quatre cents coups) (1959)",1,0
UkGFRwmakGQ,2732,Jules and Jim (Jules et Jim) (1961),1,0
DY20_-pM-KE,2733,Vibes (1988),1,0
OxLt-XsaIGQ,2736,Brighton Beach Memoirs (1986),1,0
KkA27bsLt1A,2738,Crimes of the Heart (1986),1,0
d83NnlL83mc,2739,"Color Purple, The (1985)",1,0
ehtJo9B98TQ,2741,No Mercy (1986),1,0
rUC1nnZy3E8,2746,Little Shop of Horrors (1986),1,0
amlXKaqk2jg,2747,"Little Shop of Horrors, The (1960)",1,0
VCb6-Nz0Nkg,2750,Radio Days (1987),1,0
oXXLeKstYEU,2751,From the Hip (1987),1,0
ZX4aMSV1wcs,2752,Outrageous Fortune (1987),1,0
dP_XWJ9K5y0,2753,"Bedroom Window, The (1987)",1,0
2wW_J798Mws,2758,Plenty (1985),1,0
-wVcSSQGpL4,2759,Dick (1999),1,0
fq2FZdvQXXg,2761,"Iron Giant, The (1999)",1,0
VG9AGf66tXM,2762,"Sixth Sense, The (1999)",1,0
B3AlaszZSJU,2763,"Thomas Crown Affair, The (1999)",1,0
jbcfsoPcK7w,2764,"Thomas Crown Affair, The (1968)",1,0
BMd1yl69rhs,2767,Illuminata (1998),1,0
nnJhqsSb7dA,2769,"Yards, The (2000)",1,0
PaFJwh9Sst4,2770,Bowfinger (1999),1,0
p-xXGVsYOyM,2771,Brokedown Palace (1999),1,0
MxS3znIIzfQ,2774,Better Than Chocolate (1999),1,0
Fk99q-q4wHc,2775,Head On (1998),1,0
Aqt-O9F6AkQ,2779,Heaven Can Wait (1978),1,0
Uy3ktfRztss,2780,"Raven, The (1963)",1,0
QChBy15UiTs,2782,"Pit and the Pendulum, The (1961)",1,0
54nxTqUBxJ4,2783,"Tomb of Ligeia, The (1965)",1,0
ipHY7YO2N0Y,2784,"Masque of the Red Death, The (1964)",1,0
zYTMcFOMSYk,2787,Cat's Eye (1985),1,0
IDtepG8EvHE,2788,Monty Python's And Now for Something Completely Different (1971),1,0
qI8QHvwtUDQ,2789,Damien: Omen II (1978),1,0
ZqrUy6S2O68,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",1,0
si3E43eaRac,2791,Airplane! (1980),1,0
-O42Vu_GnSc,2792,Airplane II: The Sequel (1982),1,0
xmoKnjj7Y38,2793,"American Werewolf in Paris, An (1997)",1,0
SAXU--BJWYY,2795,National Lampoon's Vacation (1983),1,0
J62jciQ1PbY,2797,Big (1988),1,0
cxFT8zYZ3dU,2798,Problem Child (1990),1,0
Qcrl2r3g5cY,2799,Problem Child 2 (1991),1,0
BGcaRgh1Dt0,2800,Little Nemo: Adventures in Slumberland (1992),1,0
Q9KRbrmc-A0,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),1,0
lHIC22yqrZE,2802,Tequila Sunrise (1988),1,0
4k9bqqLUge0,2803,"Pelican Brief, The (1993)",1,0
uvMLfSQrHKE,2804,"Christmas Story, A (1983)",1,0
AOh-F4PKwjU,2805,Mickey Blue Eyes (1999),1,0
XuP9kxJI2sw,2807,Universal Soldier: The Return (1999),1,0
r7TFssY9ZF0,2808,Universal Soldier (1992),1,0
e-WBWtNm_i0,2809,Love Stinks (1999),1,0
wAt9dRIM9kc,2812,In Too Deep (1999),1,0
vSR6sxi1RTo,2815,Iron Eagle (1986),1,0
egcPRrPVtjM,2824,On the Ropes (1999),1,0
pu_TmXgGEG8,2827,"Astronaut's Wife, The (1999)",1,0
_Yk5Ck5VFik,2828,Dudley Do-Right (1999),1,0
Uk4_YsGglEg,2829,"Muse, The (1999)",1,0
VsPH3Mbh58Q,2832,"Lost Son, The (1999)",1,0
oCVN60P9gsY,2836,Outside Providence (1999),1,0
h2jq5GqcjAk,2837,Bedrooms & Hallways (1998),1,0
WzObOLaz6ng,2840,Stigmata (1999),1,0
Daa5VOnUWsA,2841,Stir of Echoes (1999),1,0
tmzDcNjWLqQ,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",1,0
0MG6cZvL0NQ,2844,"Minus Man, The (1999)",1,0
WXWV1Mow2JI,2847,Only Angels Have Wings (1939),1,0
IhwXpeZ7K_I,2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",1,0
cHYQ1GJU464,2849,Queens Logic (1991),1,0
nxbIEx61bI8,2850,Public Access (1993),1,0
C_CHiI1V4gE,2853,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",1,0
j1i-IMdVsCI,2855,Nightmares (1983),1,0
96V-rAtTMGo,2858,American Beauty (1999),1,0
kj5NHXDvKKM,2860,Blue Streak (1999),1,0
TBRzyhPkrPU,2862,Caligula (1979),1,0
pqmD3FWPajY,2863,"Hard Day's Night, A (1964)",1,0
E2WCzPLioJE,2864,Splendor (1999),1,0
awzTaOoZjUQ,2866,"Buddy Holly Story, The (1978)",1,0
a_rgrxuv460,2867,Fright Night (1985),1,0
W83ZB-TMm4o,2868,Fright Night Part II (1988),1,0
rY-uQehpXf0,2870,Barefoot in the Park (1967),1,0
-3Jr7af1FrQ,2871,Deliverance (1972),1,0
EzVA8BmskjA,2876,Thumbelina (1994),1,0
G4K_9WyQCgA,2877,Tommy (1975),1,0
KVYY4-g-lTk,2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),1,0
u22fy9OTaxo,2881,Double Jeopardy (1999),1,0
RCYSRcBt9wg,2882,Jakob the Liar (1999),1,0
oZcQUc_S-SY,2885,Guinevere (1999),1,0
w83W4ug5HTw,2886,"Adventures of Elmo in Grouchland, The (1999)",1,0
0mysvIJPCAk,2887,Simon Sez (1999),1,0
aQvscFSa6vU,2888,Drive Me Crazy (1999),1,0
a80x06Wn91U,2889,"Mystery, Alaska (1999)",1,0
OyR5bk4_pHk,2890,Three Kings (1999),1,0
WKmiiF1aOrs,2891,"Happy, Texas (1999)",1,0
fphxoLT24Q4,2892,New Rose Hotel (1998),1,0
MH_QY6vFCDE,2893,Plunkett & MaCleane (1999),1,0
5y_PwZIV7GQ,2898,"Dark Half, The (1993)",1,0
rpG4R3Sjf4Y,2900,Monkey Shines (1988),1,0
SBD6-Od1RQI,2901,Phantasm (1979),1,0
FIwR9d9SuDM,2902,Psycho II (1983),1,0
ZHIRcbAMFHo,2905,Sanjuro (Tsubaki Sanjûrô) (1962),1,0
9zGdCzEzzPg,2906,Random Hearts (1999),1,0
lW85KbKYwYs,2907,Superstar (1999),1,0
qjqUMzWCXbo,2908,Boys Don't Cry (1999),1,0
0h_iD1us304,2912,"Limey, The (1999)",1,0
pzB4ni0VH1A,2915,Risky Business (1983),1,0
2DwNb-ZGVjE,2916,Total Recall (1990),1,0
CYZ3l5bIAgk,2917,Body Heat (1981),1,0
j2k9d0c4sAM,2919,"Year of Living Dangerously, The (1982)",1,0
GfqRRYDLKS8,2920,Children of Paradise (Les enfants du paradis) (1945),1,0
_c2wyU5-Fyk,2921,High Plains Drifter (1973),1,0
lKITYu7z-AY,2922,Hang 'Em High (1968),1,0
GDBi7uwFwRA,2924,Drunken Master (Jui kuen) (1978),1,0
gZAd71lg6YQ,2925,"Conformist, The (Conformista, Il) (1970)",1,0
fdKTHL0PMGw,2926,Hairspray (1988),1,0
KepcO8NdVYQ,2927,Brief Encounter (1946),1,0
kp3khtzYgAc,2928,"Razor's Edge, The (1984)",1,0
AdKxPTgo-Qw,2930,Return with Honor (1998),1,0
XVbg9xc7tGc,2932,Days of Heaven (1978),1,0
6ldXWxN6gZs,2935,"Lady Eve, The (1941)",1,0
KIfH8i9FtCA,2936,Sullivan's Travels (1941),1,0
c5CzAFYj7Nw,2937,"Palm Beach Story, The (1942)",1,0
8xvv1lQ65Nw,2939,Niagara (1953),1,0
lVOCAWyOeVM,2941,South Pacific (1958),1,0
aW5XEf-gdT4,2942,Flashdance (1983),1,0
FxMoREEix6Q,2943,Indochine (1992),1,0
ff1V6ywnWcY,2944,"Dirty Dozen, The (1967)",1,0
MA65V-oLKa8,2947,Goldfinger (1964),1,0
t9AeIdMQqR8,2948,From Russia with Love (1963),1,0
rwL6sN2Wqbs,2949,Dr. No (1962),1,0
1nC0EdXk_2g,2950,"Blue Lagoon, The (1980)",1,0
-X2DtiE7VLw,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",1,0
rggtzgTDx1Q,2952,Sydney (Hard Eight) (1996),1,0
z_An3W-oO2k,2953,Home Alone 2: Lost in New York (1992),1,0
ErFGGccIfkc,2956,Someone to Watch Over Me (1987),1,0
SUXWAEX2jlg,2959,Fight Club (1999),1,0
tMKsqnRtlQU,2961,"Story of Us, The (1999)",1,0
GMr2daGzvnk,2962,Fever Pitch (1997),1,0
q3erNNfe6UQ,2964,Julien Donkey-Boy (1999),1,0
e0zb_baTzkk,2966,"Straight Story, The (1999)",1,0
fZt7gtFiVJk,2967,"Bad Seed, The (1956)",1,0
yD6rY2k3Dzk,2968,Time Bandits (1981),1,0
ERe7FGUEtE8,2969,"Man and a Woman, A (Un homme et une femme) (1966)",1,0
g07TJ-QDY8s,2971,All That Jazz (1979),1,0
MFppekhfpgQ,2972,Red Sorghum (Hong gao liang) (1987),1,0
JBzlQ7bUtKk,2973,Crimes and Misdemeanors (1989),1,0
nlgeu8SxoQI,2974,Bats (1999),1,0
sfUwvmRmMtw,2976,Bringing Out the Dead (1999),1,0
N087EJuQudM,2977,Crazy in Alabama (1999),1,0
G-b83po34OA,2978,Three to Tango (1999),1,0
sxsvpt2DRjg,2979,Body Shots (1999),1,0
DaezhUFweTY,2981,"Brother, Can You Spare a Dime? (1975)",1,0
kbl1b664ivk,2982,"Guardian, The (1990)",1,0
Ui5ec35Toc4,2983,"Ipcress File, The (1965)",1,0
xSLRlPiiiQE,2984,On Any Sunday (1971),1,0
c3W5HUz7vyY,2985,RoboCop (1987),1,0
NJIjNs_s2NI,2986,RoboCop 2 (1990),1,0
kYNqYC_jNAg,2987,Who Framed Roger Rabbit? (1988),1,0
mGeLSef8S7M,2988,Melvin and Howard (1980),1,0
e0iF8TCk4Fw,2989,For Your Eyes Only (1981),1,0
quHQAuO0lkg,2990,Licence to Kill (1989),1,0
KTzsm9-XWQo,2991,Live and Let Die (1973),1,0
AI0nhiSKOCY,2992,Rawhead Rex (1986),1,0
sINW75t3g_U,2993,Thunderball (1965),1,0
cRPVgujgaw4,2995,House on Haunted Hill (1999),1,0
NWb5RkZeV4k,2996,Music of the Heart (1999),1,0
d2gtr4DsEWI,2997,Being John Malkovich (1999),1,0
4OiMOHRDs14,3000,Princess Mononoke (Mononoke-hime) (1997),1,0
zyjSfUtDnU4,3001,"Suburbans, The (1999)",1,0
t4esViss83M,3003,Train of Life (Train de vie) (1998),1,0
krU7HZgCxsI,3005,"Bone Collector, The (1999)",1,0
5rkvxi5hdbA,3006,"Insider, The (1999)",1,0
zMFZOu8rDUQ,3007,American Movie (1999),1,0
3h9q5yKz2J8,3008,Last Night (1998),1,0
c-_5WIuh2uw,3010,Rosetta (1999),1,0
ke-sWMXspNA,3011,"They Shoot Horses, Don't They? (1969)",1,0
7BzXFXw4Ers,3013,Bride of Re-Animator (1990),1,0
Xkh6I-XKLUg,3015,Coma (1978),1,0
QaIEwxkDPww,3016,Creepshow (1982),1,0
AFn68-bpAHo,3017,Creepshow 2 (1987),1,0
wLJ8Z3PDEGU,3018,Re-Animator (1985),1,0
5_Rs8c08hM8,3019,Drugstore Cowboy (1989),1,0
BMoQQ7OsX5M,3021,"Funhouse, The (1981)",1,0
XoCKGvVlNYM,3024,Piranha (1978),1,0
YQuwLlPpSGI,3025,Rough Night in Jericho (1967),1,0
